dispute_id,transaction_id,customer_id,created_date,reason,status,amount
dsp_000354,txn_00047145,cust_00051,2026-03-15,fraudulent,won,25.91
dsp_000355,txn_00047258,cust_00051,2025-05-28,product_not_received,pending,15.12
dsp_000356,txn_00047300,cust_04753,2026-01-27,product_not_received,lost,287.49
dsp_000357,txn_00047394,cust_04753,2025-11-09,fraudulent,lost,103.89
dsp_000358,txn_00047405,cust_04753,2025-11-29,duplicate,pending,37.61
dsp_000359,txn_00047451,cust_04753,2026-01-12,duplicate,lost,17.86
dsp_000360,txn_00047486,cust_03335,2026-02-27,fraudulent,won,70.76
dsp_000361,txn_00047594,cust_03335,2025-07-25,fraudulent,pending,24.05
dsp_000362,txn_00048053,cust_03522,2026-04-01,fraudulent,lost,8.12
dsp_000363,txn_00048241,cust_04884,2026-03-13,duplicate,won,43.94
dsp_000364,txn_00048301,cust_01830,2026-03-23,fraudulent,lost,22.2
dsp_000365,txn_00048374,cust_01830,2026-03-11,duplicate,lost,323.02
dsp_000366,txn_00048496,cust_04500,2026-02-16,unauthorized,lost,1.49
dsp_000367,txn_00048740,cust_03572,2026-03-06,unauthorized,lost,41.8
dsp_000368,txn_00048779,cust_03572,2026-02-22,duplicate,won,16.68
dsp_000369,txn_00048900,cust_01517,2026-03-15,fraudulent,won,9.84
dsp_000370,txn_00048937,cust_01517,2025-12-29,fraudulent,pending,36.92
dsp_000371,txn_00048974,cust_01517,2026-04-07,product_not_received,won,1.73
dsp_000372,txn_00049309,cust_02251,2026-04-06,fraudulent,lost,6.17
dsp_000373,txn_00049553,cust_03102,2026-01-15,fraudulent,lost,27.34
dsp_000374,txn_00049599,cust_01341,2026-02-22,not_as_described,won,65.9
dsp_000375,txn_00049802,cust_02230,2026-02-18,not_as_described,pending,11.41
dsp_000376,txn_00050014,cust_03826,2026-03-16,fraudulent,lost,128.65
dsp_000377,txn_00050453,cust_04787,2025-09-28,fraudulent,lost,38.39
dsp_000378,txn_00051058,cust_03634,2026-02-08,not_as_described,won,60.45
dsp_000379,txn_00051139,cust_00053,2025-09-03,not_as_described,won,72.48
dsp_000380,txn_00051360,cust_01308,2025-10-09,fraudulent,lost,39.14
dsp_000381,txn_00051553,cust_02020,2025-12-19,product_not_received,lost,26.67
dsp_000382,txn_00051679,cust_00469,2026-02-28,duplicate,won,79.54
dsp_000383,txn_00051762,cust_00469,2026-04-01,product_not_received,won,17.16
dsp_000384,txn_00051876,cust_04705,2026-02-04,fraudulent,lost,45.48
dsp_000385,txn_00051963,cust_04705,2026-03-07,not_as_described,lost,54.1
dsp_000386,txn_00052058,cust_03796,2025-11-22,product_not_received,lost,68.25
dsp_000387,txn_00052077,cust_03796,2026-01-29,duplicate,won,27.01
dsp_000388,txn_00052361,cust_02577,2025-04-30,not_as_described,won,1.26
dsp_000389,txn_00053099,cust_01060,2025-12-04,fraudulent,lost,56.3
dsp_000390,txn_00053105,cust_01060,2025-12-26,fraudulent,lost,100.27
dsp_000391,txn_00053408,cust_02421,2026-03-22,duplicate,lost,60.1
dsp_000392,txn_00053553,cust_02421,2026-03-14,duplicate,won,30.73
dsp_000393,txn_00053655,cust_04685,2026-02-16,product_not_received,lost,3.35
dsp_000394,txn_00053809,cust_02257,2026-02-27,fraudulent,lost,39.48
dsp_000395,txn_00053818,cust_02257,2025-12-28,product_not_received,pending,48.35
dsp_000396,txn_00053918,cust_02257,2026-01-23,fraudulent,lost,5.06
dsp_000397,txn_00053955,cust_03497,2025-11-06,fraudulent,lost,242.26
dsp_000398,txn_00054146,cust_04631,2026-04-01,not_as_described,pending,56.08
dsp_000399,txn_00054302,cust_03757,2026-03-29,fraudulent,won,10.12
dsp_000400,txn_00054811,cust_04163,2026-03-03,duplicate,lost,3.97
dsp_000401,txn_00054834,cust_04163,2026-03-25,not_as_described,won,61.95
dsp_000402,txn_00054857,cust_04163,2026-03-28,fraudulent,lost,12.05
dsp_000403,txn_00054900,cust_04163,2026-01-14,not_as_described,lost,29.0
dsp_000404,txn_00054983,cust_04163,2026-03-14,product_not_received,won,33.68
dsp_000405,txn_00055041,cust_02143,2026-02-07,fraudulent,lost,57.31
dsp_000406,txn_00055165,cust_02143,2026-01-21,fraudulent,lost,19.57
dsp_000407,txn_00055416,cust_03357,2026-03-01,fraudulent,won,30.52
dsp_000408,txn_00055577,cust_03357,2026-02-01,product_not_received,won,19.23
dsp_000409,txn_00055861,cust_03158,2026-03-26,fraudulent,won,13.95
dsp_000410,txn_00055979,cust_04494,2025-11-11,duplicate,won,21.14
dsp_000411,txn_00056044,cust_04494,2026-03-18,fraudulent,won,76.24
dsp_000412,txn_00056363,cust_03344,2026-03-20,product_not_received,lost,24.79
dsp_000413,txn_00056519,cust_03464,2026-02-20,unauthorized,pending,5.97
dsp_000414,txn_00056611,cust_03464,2025-12-23,product_not_received,won,1.69
dsp_000415,txn_00056729,cust_03189,2026-03-13,not_as_described,lost,20.02
dsp_000416,txn_00056892,cust_03725,2026-03-26,fraudulent,lost,34.74
dsp_000417,txn_00056981,cust_03725,2026-03-05,product_not_received,pending,44.0
dsp_000418,txn_00057041,cust_02873,2025-12-28,duplicate,won,24.07
dsp_000419,txn_00057479,cust_03731,2026-03-09,product_not_received,lost,16.06
dsp_000420,txn_00057581,cust_01644,2026-01-25,duplicate,lost,8.1
dsp_000421,txn_00057689,cust_01644,2026-03-06,not_as_described,lost,10.88
dsp_000422,txn_00058109,cust_02496,2026-01-30,product_not_received,won,7.07
dsp_000423,txn_00058163,cust_03820,2026-03-21,duplicate,won,106.93
dsp_000424,txn_00058256,cust_03820,2026-03-30,fraudulent,lost,53.66
dsp_000425,txn_00058271,cust_04865,2026-03-16,product_not_received,lost,6.14
dsp_000426,txn_00058639,cust_00098,2026-02-05,fraudulent,lost,14.61
dsp_000427,txn_00058870,cust_02149,2026-03-07,product_not_received,won,69.0
dsp_000428,txn_00058985,cust_02149,2026-01-28,fraudulent,lost,15.02
dsp_000429,txn_00059062,cust_02053,2026-03-04,fraudulent,lost,44.32
dsp_000430,txn_00059102,cust_00185,2026-04-13,fraudulent,won,39.77
dsp_000431,txn_00059122,cust_01631,2026-01-04,not_as_described,pending,73.42
dsp_000432,txn_00059455,cust_01951,2026-03-23,not_as_described,won,348.38
dsp_000433,txn_00059673,cust_04419,2026-03-01,fraudulent,lost,47.4
dsp_000434,txn_00059731,cust_00484,2026-01-02,product_not_received,pending,44.85
dsp_000435,txn_00059740,cust_00484,2025-12-23,product_not_received,lost,36.1
dsp_000436,txn_00059836,cust_00484,2026-03-28,fraudulent,lost,23.02
dsp_000437,txn_00060061,cust_02370,2026-01-29,not_as_described,lost,47.83
dsp_000438,txn_00060256,cust_03985,2025-11-20,duplicate,lost,95.39
dsp_000439,txn_00060691,cust_02498,2026-01-03,fraudulent,lost,86.33
dsp_000440,txn_00060886,cust_04084,2025-11-27,duplicate,lost,12.28
dsp_000441,txn_00060900,cust_04084,2025-10-20,fraudulent,lost,15.56
dsp_000442,txn_00061071,cust_02393,2026-01-31,product_not_received,pending,9.15
dsp_000443,txn_00061397,cust_02413,2026-02-05,duplicate,won,10.97
dsp_000444,txn_00061551,cust_01214,2026-02-19,product_not_received,won,22.63
dsp_000445,txn_00061652,cust_01214,2025-12-18,product_not_received,won,11.39
dsp_000446,txn_00061674,cust_01214,2025-11-28,duplicate,lost,167.53
dsp_000447,txn_00061695,cust_01214,2026-03-02,unauthorized,lost,27.43
dsp_000448,txn_00062269,cust_04999,2026-01-31,fraudulent,lost,8.87
dsp_000449,txn_00062279,cust_04999,2026-02-02,product_not_received,pending,434.78
dsp_000450,txn_00062345,cust_04999,2026-04-02,fraudulent,lost,30.7
dsp_000451,txn_00062491,cust_00157,2026-03-09,product_not_received,lost,39.68
dsp_000452,txn_00062812,cust_01967,2026-03-17,fraudulent,lost,50.03
dsp_000453,txn_00062984,cust_04930,2026-04-12,fraudulent,lost,35.23
dsp_000454,txn_00063449,cust_04877,2026-02-16,fraudulent,lost,3.97
dsp_000455,txn_00063620,cust_02473,2026-01-20,duplicate,lost,38.88
dsp_000456,txn_00063683,cust_02473,2025-09-20,product_not_received,lost,3.83
dsp_000457,txn_00063690,cust_02473,2025-12-04,product_not_received,pending,45.49
dsp_000458,txn_00063699,cust_02473,2026-03-18,product_not_received,pending,14.38
dsp_000459,txn_00063717,cust_02473,2025-07-29,fraudulent,won,7.0
dsp_000460,txn_00063766,cust_01531,2026-03-09,not_as_described,won,7.51
dsp_000461,txn_00063902,cust_03302,2025-08-11,not_as_described,lost,5.46
dsp_000462,txn_00064334,cust_04018,2026-02-12,fraudulent,won,38.83
dsp_000463,txn_00064339,cust_04018,2026-03-03,product_not_received,lost,53.09
dsp_000464,txn_00064449,cust_04205,2026-03-18,fraudulent,won,29.09
dsp_000465,txn_00064527,cust_04701,2026-03-12,duplicate,pending,35.34
dsp_000466,txn_00064539,cust_04701,2026-03-18,product_not_received,pending,26.44
dsp_000467,txn_00064654,cust_03966,2026-01-06,fraudulent,lost,14.28
dsp_000468,txn_00064925,cust_01859,2026-03-19,product_not_received,lost,26.98
dsp_000469,txn_00064936,cust_01859,2026-02-28,product_not_received,won,167.64
dsp_000470,txn_00065026,cust_04505,2026-03-12,fraudulent,lost,75.68
dsp_000471,txn_00065040,cust_04505,2026-01-28,not_as_described,lost,46.42
dsp_000472,txn_00065062,cust_04505,2026-02-12,product_not_received,lost,23.25
dsp_000473,txn_00065120,cust_04505,2026-02-22,product_not_received,lost,47.38
dsp_000474,txn_00065183,cust_00572,2025-10-12,fraudulent,won,81.52
dsp_000475,txn_00065285,cust_00572,2025-12-28,fraudulent,lost,39.11
dsp_000476,txn_00065597,cust_00108,2026-03-05,duplicate,won,4.28
dsp_000477,txn_00065637,cust_00108,2026-01-10,fraudulent,lost,40.98
dsp_000478,txn_00065658,cust_00108,2026-03-01,duplicate,lost,5.38
dsp_000479,txn_00065678,cust_00108,2025-12-04,not_as_described,lost,3.63
dsp_000480,txn_00065691,cust_00108,2026-03-07,product_not_received,lost,16.08
dsp_000481,txn_00065769,cust_00108,2026-02-10,duplicate,won,4.16
dsp_000482,txn_00065949,cust_04377,2026-03-19,not_as_described,won,28.31
dsp_000483,txn_00066060,cust_01377,2026-03-06,duplicate,won,30.81
dsp_000484,txn_00066069,cust_01377,2026-03-11,duplicate,lost,6.64
dsp_000485,txn_00066728,cust_04853,2026-01-06,unauthorized,pending,11.59
dsp_000486,txn_00066875,cust_04853,2025-12-15,duplicate,won,2.41
dsp_000487,txn_00066939,cust_03755,2026-03-03,not_as_described,won,49.07
dsp_000488,txn_00067059,cust_00219,2026-02-04,product_not_received,won,8.96
dsp_000489,txn_00067245,cust_02626,2025-11-28,fraudulent,lost,11.88
dsp_000490,txn_00067258,cust_02626,2025-12-02,unauthorized,lost,20.16
dsp_000491,txn_00067282,cust_00574,2026-02-22,fraudulent,lost,5.74
dsp_000492,txn_00067286,cust_00574,2026-01-16,not_as_described,lost,8.88
dsp_000493,txn_00067589,cust_00218,2025-11-07,duplicate,won,26.18
dsp_000494,txn_00067710,cust_00218,2026-02-08,fraudulent,lost,14.38
dsp_000495,txn_00067841,cust_04549,2026-02-21,product_not_received,pending,44.43
dsp_000496,txn_00067970,cust_04549,2026-02-18,not_as_described,won,25.18
dsp_000497,txn_00067972,cust_00370,2026-04-13,unauthorized,pending,36.42
dsp_000498,txn_00068254,cust_04553,2026-03-23,fraudulent,lost,15.67
dsp_000499,txn_00068513,cust_03888,2025-12-31,fraudulent,lost,27.08
dsp_000500,txn_00068524,cust_03888,2025-12-02,fraudulent,won,31.37
dsp_000501,txn_00068536,cust_03888,2025-12-27,duplicate,won,38.52
dsp_000502,txn_00068631,cust_00511,2026-02-14,not_as_described,won,28.51
dsp_000503,txn_00068678,cust_00511,2025-12-27,fraudulent,won,9.9
dsp_000504,txn_00068788,cust_02504,2025-05-16,product_not_received,won,22.85
dsp_000505,txn_00068890,cust_02504,2025-05-19,product_not_received,pending,11.4
dsp_000506,txn_00069011,cust_01379,2026-02-21,product_not_received,won,40.19
dsp_000507,txn_00069022,cust_01379,2026-03-17,fraudulent,won,60.49
dsp_000508,txn_00069091,cust_01379,2026-03-28,product_not_received,won,28.68
dsp_000509,txn_00069227,cust_01356,2025-10-04,fraudulent,won,146.99
dsp_000510,txn_00069313,cust_01356,2025-09-10,fraudulent,lost,7.52
dsp_000511,txn_00069352,cust_01356,2026-03-05,unauthorized,won,50.42
dsp_000512,txn_00069540,cust_00040,2026-02-28,duplicate,lost,128.99
dsp_000513,txn_00069593,cust_00534,2026-01-28,product_not_received,lost,1.63
dsp_000514,txn_00069633,cust_00534,2026-02-14,fraudulent,won,29.88
dsp_000515,txn_00069767,cust_00808,2025-10-20,duplicate,won,5.49
dsp_000516,txn_00070058,cust_03507,2025-03-26,fraudulent,pending,220.16
dsp_000517,txn_00070199,cust_04921,2025-11-04,product_not_received,won,9.28
dsp_000518,txn_00070700,cust_01820,2026-02-16,fraudulent,won,12.02
dsp_000519,txn_00070704,cust_01820,2026-03-13,duplicate,won,65.71
dsp_000520,txn_00071041,cust_04551,2026-02-04,fraudulent,lost,13.43
dsp_000521,txn_00071072,cust_04551,2025-05-20,product_not_received,won,125.95
dsp_000522,txn_00071645,cust_04923,2026-03-18,duplicate,lost,57.65
dsp_000523,txn_00071722,cust_04923,2026-01-05,product_not_received,lost,19.94
dsp_000524,txn_00072110,cust_01757,2025-05-29,fraudulent,lost,42.72
dsp_000525,txn_00072389,cust_03172,2026-03-26,not_as_described,pending,25.0
dsp_000526,txn_00072520,cust_02968,2026-01-22,product_not_received,lost,15.02
dsp_000527,txn_00072573,cust_02968,2026-03-15,not_as_described,won,39.77
dsp_000528,txn_00072967,cust_04872,2026-03-28,duplicate,won,9.83
dsp_000529,txn_00073062,cust_04872,2026-03-28,fraudulent,lost,139.65
dsp_000530,txn_00073079,cust_04872,2026-03-27,fraudulent,lost,35.97
dsp_000531,txn_00073135,cust_04872,2026-03-19,fraudulent,lost,26.41
dsp_000532,txn_00073159,cust_01370,2026-03-28,fraudulent,lost,20.02
dsp_000533,txn_00073320,cust_00904,2026-03-13,fraudulent,lost,37.24
dsp_000534,txn_00073410,cust_04214,2026-03-11,fraudulent,lost,2.93
dsp_000535,txn_00073460,cust_04214,2026-03-15,duplicate,won,22.89
dsp_000536,txn_00073550,cust_04851,2026-01-14,product_not_received,pending,34.88
dsp_000537,txn_00073552,cust_04851,2025-08-01,not_as_described,won,8.31
dsp_000538,txn_00073631,cust_04851,2025-06-19,fraudulent,lost,32.71
dsp_000539,txn_00073847,cust_02431,2026-03-17,not_as_described,lost,14.98
dsp_000540,txn_00073910,cust_02431,2026-01-24,unauthorized,won,23.71
dsp_000541,txn_00074212,cust_03255,2026-03-29,product_not_received,won,6.51
dsp_000542,txn_00074982,cust_00458,2026-03-15,duplicate,lost,5.85
dsp_000543,txn_00075069,cust_00458,2026-03-11,fraudulent,lost,54.61
dsp_000544,txn_00075201,cust_04731,2026-03-20,not_as_described,lost,115.83
dsp_000545,txn_00075260,cust_01040,2026-02-26,fraudulent,won,53.45
dsp_000546,txn_00075292,cust_01040,2026-02-25,duplicate,pending,48.56
dsp_000547,txn_00075298,cust_01040,2026-04-01,duplicate,won,44.5
dsp_000548,txn_00075375,cust_01040,2026-03-28,fraudulent,lost,14.05
dsp_000549,txn_00075560,cust_03801,2026-02-23,product_not_received,won,81.6
dsp_000550,txn_00075643,cust_03801,2026-02-20,not_as_described,won,88.06
dsp_000551,txn_00075854,cust_04256,2025-12-11,not_as_described,lost,17.41
dsp_000552,txn_00075856,cust_04256,2026-03-05,not_as_described,won,33.34
dsp_000553,txn_00075935,cust_02219,2025-12-12,not_as_described,won,51.36
dsp_000554,txn_00076244,cust_04470,2025-08-25,fraudulent,won,25.12
dsp_000555,txn_00076619,cust_00603,2026-03-04,fraudulent,lost,48.71
dsp_000556,txn_00077136,cust_03129,2025-09-25,duplicate,won,51.82
dsp_000557,txn_00077252,cust_04147,2026-03-08,product_not_received,lost,21.85
dsp_000558,txn_00077257,cust_05000,2026-03-31,duplicate,lost,52.22
dsp_000559,txn_00077540,cust_00304,2025-12-08,fraudulent,lost,14.21
dsp_000560,txn_00077665,cust_00460,2026-03-15,duplicate,won,6.49
dsp_000561,txn_00077698,cust_00460,2026-03-16,product_not_received,pending,71.73
dsp_000562,txn_00077817,cust_02113,2026-03-21,duplicate,lost,15.22
dsp_000563,txn_00078033,cust_01022,2026-04-03,not_as_described,lost,20.28
dsp_000564,txn_00078117,cust_03267,2026-03-14,fraudulent,lost,42.89
dsp_000565,txn_00078223,cust_02820,2026-03-23,duplicate,won,111.5
dsp_000566,txn_00078813,cust_00933,2025-06-05,not_as_described,lost,174.26
dsp_000567,txn_00079021,cust_03095,2026-03-18,product_not_received,won,48.79
dsp_000568,txn_00079213,cust_00424,2026-03-07,not_as_described,pending,43.41
dsp_000569,txn_00079270,cust_00424,2026-02-05,not_as_described,lost,11.59
dsp_000570,txn_00079313,cust_00424,2026-01-31,product_not_received,won,48.05
dsp_000571,txn_00079456,cust_01477,2025-09-15,fraudulent,lost,58.11
dsp_000572,txn_00079494,cust_01477,2025-12-17,product_not_received,pending,6.08
dsp_000573,txn_00079642,cust_01275,2026-03-03,product_not_received,won,6.06
dsp_000574,txn_00080729,cust_04790,2026-03-20,unauthorized,won,30.44
dsp_000575,txn_00080731,cust_04790,2026-03-29,fraudulent,lost,21.7
dsp_000576,txn_00080946,cust_00399,2026-02-27,not_as_described,won,28.66
dsp_000577,txn_00080996,cust_00399,2026-01-10,duplicate,pending,30.67
dsp_000578,txn_00081109,cust_03227,2026-03-16,not_as_described,lost,11.91
dsp_000579,txn_00081150,cust_03227,2026-03-28,not_as_described,pending,46.58
dsp_000580,txn_00081238,cust_03354,2026-02-03,fraudulent,lost,42.61
dsp_000581,txn_00081404,cust_03354,2026-01-06,not_as_described,lost,51.78
dsp_000582,txn_00081667,cust_04880,2025-09-13,product_not_received,lost,151.02
dsp_000583,txn_00081707,cust_04880,2025-12-12,duplicate,won,37.14
dsp_000584,txn_00081801,cust_04880,2026-01-02,product_not_received,lost,228.14
dsp_000585,txn_00081826,cust_02465,2025-12-22,fraudulent,pending,50.38
dsp_000586,txn_00081841,cust_02465,2026-03-04,duplicate,won,9.48
dsp_000587,txn_00081880,cust_02465,2026-03-20,duplicate,won,2.54
dsp_000588,txn_00082213,cust_02403,2026-02-22,product_not_received,won,14.77
dsp_000589,txn_00082299,cust_01707,2026-03-13,product_not_received,won,6.99
dsp_000590,txn_00082604,cust_03127,2026-02-05,fraudulent,lost,82.23
dsp_000591,txn_00082634,cust_03127,2026-01-14,fraudulent,lost,42.32
dsp_000592,txn_00082855,cust_01629,2026-03-24,product_not_received,pending,57.22
dsp_000593,txn_00082858,cust_04795,2026-03-05,not_as_described,won,32.63
dsp_000594,txn_00082891,cust_04795,2026-02-07,fraudulent,won,7.86
dsp_000595,txn_00082969,cust_04795,2026-02-27,not_as_described,pending,21.25
dsp_000596,txn_00083070,cust_02864,2025-12-02,duplicate,lost,41.23
dsp_000597,txn_00083107,cust_02864,2026-03-15,fraudulent,lost,16.12
dsp_000598,txn_00083183,cust_02864,2026-01-24,product_not_received,won,108.01
dsp_000599,txn_00083242,cust_02864,2026-01-18,fraudulent,lost,23.01
dsp_000600,txn_00083262,cust_01618,2025-12-07,product_not_received,pending,28.85
dsp_000601,txn_00083274,cust_01618,2025-11-11,product_not_received,lost,12.42
dsp_000602,txn_00083301,cust_01618,2026-02-04,unauthorized,won,1.38
dsp_000603,txn_00083457,cust_03525,2026-03-06,duplicate,pending,4.1
dsp_000604,txn_00083537,cust_04069,2025-12-15,not_as_described,lost,55.89
dsp_000605,txn_00083829,cust_00390,2026-01-28,duplicate,lost,40.76
dsp_000606,txn_00083996,cust_03618,2025-11-10,product_not_received,lost,8.13
dsp_000607,txn_00084491,cust_00474,2025-10-21,fraudulent,lost,74.42
dsp_000608,txn_00084597,cust_02425,2026-03-07,fraudulent,lost,12.95
dsp_000609,txn_00084599,cust_02425,2026-03-21,not_as_described,lost,2.66
dsp_000610,txn_00084720,cust_02425,2026-03-06,duplicate,won,7.1
dsp_000611,txn_00084754,cust_04838,2026-03-22,unauthorized,pending,56.02
dsp_000612,txn_00084944,cust_02679,2026-03-19,unauthorized,pending,23.95
dsp_000613,txn_00085022,cust_04496,2025-12-04,unauthorized,pending,183.85
dsp_000614,txn_00085075,cust_04496,2025-12-31,product_not_received,lost,38.38
dsp_000615,txn_00085259,cust_04875,2026-03-16,duplicate,lost,127.04
dsp_000616,txn_00085407,cust_04875,2026-02-27,fraudulent,pending,23.9
dsp_000617,txn_00085441,cust_01237,2026-01-21,product_not_received,won,47.48
dsp_000618,txn_00085573,cust_01237,2025-10-10,fraudulent,lost,3.05
dsp_000619,txn_00086175,cust_03908,2026-03-03,fraudulent,lost,4.78
dsp_000620,txn_00086230,cust_02806,2025-08-08,fraudulent,lost,6.88
dsp_000621,txn_00086310,cust_02806,2025-11-06,product_not_received,lost,21.34
dsp_000622,txn_00086362,cust_02806,2026-03-02,fraudulent,lost,27.14
dsp_000623,txn_00086589,cust_04755,2025-10-04,not_as_described,lost,125.73
dsp_000624,txn_00086612,cust_04755,2025-09-14,fraudulent,lost,19.97
dsp_000625,txn_00086677,cust_02013,2025-11-10,not_as_described,lost,31.28
dsp_000626,txn_00087273,cust_01115,2025-12-25,fraudulent,lost,101.45
dsp_000627,txn_00087428,cust_03361,2025-10-16,not_as_described,won,21.19
dsp_000628,txn_00087710,cust_01475,2026-03-19,fraudulent,lost,17.68
dsp_000629,txn_00087729,cust_01475,2026-02-10,fraudulent,won,19.44
dsp_000630,txn_00088104,cust_02056,2026-01-05,fraudulent,lost,44.06
