customer_id,business_name,industry,signup_date,plan,mrr,country,employee_size
cust_00382,Business_382,SaaS,2025-10-23,Growth,99,USA,1-10
cust_00383,Business_383,SaaS,2025-11-17,Pro,299,Germany,11-50
cust_00384,Business_384,SaaS,2025-07-07,Starter,29,Canada,11-50
cust_00385,Business_385,Services,2025-10-07,Growth,99,India,1-10
cust_00386,Business_386,Services,2025-09-01,Starter,29,USA,1-10
cust_00387,Business_387,SaaS,2026-02-04,Pro,299,India,201-1000
cust_00388,Business_388,Non-profit,2026-02-20,Growth,99,Canada,11-50
cust_00389,Business_389,E-commerce,2025-09-30,Starter,29,Brazil,1-10
cust_00390,Business_390,E-commerce,2025-08-30,Growth,99,Brazil,11-50
cust_00391,Business_391,Marketplace,2025-03-15,Pro,299,USA,1-10
cust_00392,Business_392,Healthcare,2026-01-11,Growth,99,India,11-50
cust_00393,Business_393,Services,2026-01-19,Starter,29,UK,51-200
cust_00394,Business_394,SaaS,2025-09-17,Pro,299,Germany,11-50
cust_00395,Business_395,Retail,2026-01-24,Growth,99,Australia,1-10
cust_00396,Business_396,SaaS,2025-04-29,Pro,299,USA,1-10
cust_00397,Business_397,E-commerce,2025-07-24,Starter,29,India,1-10
cust_00398,Business_398,SaaS,2026-01-07,Pro,299,Brazil,201-1000
cust_00399,Business_399,E-commerce,2025-09-30,Growth,99,USA,11-50
cust_00400,Business_400,SaaS,2025-09-28,Growth,99,USA,11-50
cust_00401,Business_401,Non-profit,2026-03-02,Starter,29,India,1-10
cust_00402,Business_402,Marketplace,2025-06-09,Pro,299,Brazil,51-200
cust_00403,Business_403,E-commerce,2025-12-21,Starter,29,UK,1-10
cust_00404,Business_404,Marketplace,2025-08-17,Pro,299,UK,51-200
cust_00405,Business_405,SaaS,2026-01-28,Pro,299,Australia,11-50
cust_00406,Business_406,SaaS,2025-06-17,Pro,299,USA,51-200
cust_00407,Business_407,E-commerce,2026-01-15,Starter,29,Canada,1-10
cust_00408,Business_408,E-commerce,2026-03-14,Growth,99,India,11-50
cust_00409,Business_409,Retail,2025-06-06,Pro,299,USA,201-1000
cust_00410,Business_410,SaaS,2026-03-04,Growth,99,Canada,11-50
cust_00411,Business_411,E-commerce,2026-01-28,Starter,29,USA,1-10
cust_00412,Business_412,SaaS,2025-03-21,Pro,299,Germany,11-50
cust_00413,Business_413,E-commerce,2025-03-20,Starter,29,USA,1-10
cust_00414,Business_414,Retail,2025-12-03,Growth,99,Canada,11-50
cust_00415,Business_415,SaaS,2025-11-16,Starter,29,Canada,11-50
cust_00416,Business_416,Education,2026-01-03,Starter,29,USA,1-10
cust_00417,Business_417,SaaS,2026-02-02,Pro,299,Canada,51-200
cust_00418,Business_418,SaaS,2026-01-27,Pro,299,Germany,51-200
cust_00419,Business_419,Retail,2025-11-02,Growth,99,Canada,11-50
cust_00420,Business_420,Marketplace,2025-09-29,Starter,29,USA,1-10
cust_00421,Business_421,SaaS,2025-09-08,Pro,299,Singapore,11-50
cust_00422,Business_422,Marketplace,2025-09-09,Starter,29,USA,51-200
cust_00423,Business_423,Retail,2026-03-04,Starter,29,India,11-50
cust_00424,Business_424,E-commerce,2025-12-24,Growth,99,USA,11-50
cust_00425,Business_425,E-commerce,2026-03-08,Starter,29,Canada,1-10
cust_00426,Business_426,Marketplace,2025-12-10,Growth,99,UK,11-50
cust_00427,Business_427,E-commerce,2026-01-05,Pro,299,USA,51-200
cust_00428,Business_428,SaaS,2025-06-26,Pro,299,India,51-200
cust_00429,Business_429,E-commerce,2026-01-23,Pro,299,India,11-50
cust_00430,Business_430,Education,2026-03-01,Starter,29,India,11-50
cust_00431,Business_431,Marketplace,2026-02-25,Starter,29,Australia,1-10
cust_00432,Business_432,Retail,2025-09-24,Growth,99,India,11-50
cust_00433,Business_433,Marketplace,2025-11-20,Starter,29,UK,1-10
cust_00434,Business_434,Services,2026-03-03,Starter,29,USA,1-10
cust_00435,Business_435,Non-profit,2026-03-05,Starter,29,USA,1-10
cust_00436,Business_436,E-commerce,2025-10-22,Growth,99,Brazil,11-50
cust_00437,Business_437,Non-profit,2026-03-06,Growth,99,USA,11-50
cust_00438,Business_438,E-commerce,2025-08-20,Starter,29,UK,1-10
cust_00439,Business_439,SaaS,2025-10-20,Growth,99,Germany,1-10
cust_00440,Business_440,SaaS,2026-03-05,Growth,99,India,11-50
cust_00441,Business_441,Marketplace,2026-03-05,Pro,299,USA,51-200
cust_00442,Business_442,E-commerce,2025-03-15,Growth,99,Singapore,1-10
cust_00443,Business_443,E-commerce,2026-01-18,Starter,29,India,1-10
cust_00444,Business_444,SaaS,2026-01-19,Growth,99,Brazil,51-200
cust_00445,Business_445,E-commerce,2025-08-26,Starter,29,USA,1-10
cust_00446,Business_446,Healthcare,2025-03-27,Pro,299,Brazil,201-1000
cust_00447,Business_447,E-commerce,2025-03-15,Starter,29,USA,11-50
cust_00448,Business_448,SaaS,2025-09-29,Growth,99,USA,11-50
cust_00449,Business_449,SaaS,2026-01-18,Pro,299,USA,51-200
cust_00450,Business_450,Marketplace,2026-03-05,Growth,99,UK,1-10
cust_00451,Business_451,SaaS,2025-09-16,Pro,299,Canada,1-10
cust_00452,Business_452,Retail,2025-12-07,Starter,29,USA,11-50
cust_00453,Business_453,Marketplace,2026-01-08,Pro,299,Australia,51-200
cust_00454,Business_454,Services,2025-06-04,Growth,99,Australia,1-10
cust_00455,Business_455,SaaS,2026-03-01,Pro,299,USA,201-1000
cust_00456,Business_456,Marketplace,2025-12-24,Growth,99,Australia,11-50
cust_00457,Business_457,Services,2026-03-14,Starter,29,USA,11-50
cust_00458,Business_458,Services,2025-12-30,Pro,299,Canada,11-50
cust_00459,Business_459,Non-profit,2026-03-09,Pro,299,Germany,201-1000
cust_00460,Business_460,E-commerce,2026-02-28,Growth,99,Singapore,1-10
cust_00461,Business_461,E-commerce,2026-02-28,Pro,299,Canada,51-200
cust_00462,Business_462,Non-profit,2025-11-10,Growth,99,USA,11-50
cust_00463,Business_463,E-commerce,2025-10-02,Starter,29,USA,1-10
cust_00464,Business_464,E-commerce,2025-11-30,Growth,99,UK,11-50
cust_00465,Business_465,Retail,2025-03-15,Starter,29,Germany,11-50
cust_00466,Business_466,Services,2026-01-18,Growth,99,UK,1-10
cust_00467,Business_467,E-commerce,2026-02-03,Starter,29,USA,1-10
cust_00468,Business_468,E-commerce,2025-07-15,Starter,29,Australia,11-50
cust_00469,Business_469,SaaS,2026-02-13,Pro,299,UK,1-10
cust_00470,Business_470,Marketplace,2025-03-15,Starter,29,USA,1-10
cust_00471,Business_471,SaaS,2026-03-14,Growth,99,India,51-200
cust_00472,Business_472,SaaS,2025-03-15,Starter,29,USA,11-50
cust_00473,Business_473,Marketplace,2026-03-10,Growth,99,USA,1-10
cust_00474,Business_474,Retail,2025-06-22,Growth,99,Canada,11-50
cust_00475,Business_475,SaaS,2025-12-15,Growth,99,USA,11-50
cust_00476,Business_476,E-commerce,2025-03-15,Growth,99,USA,51-200
cust_00477,Business_477,SaaS,2026-03-06,Pro,299,UK,1-10
cust_00478,Business_478,E-commerce,2025-12-09,Growth,99,UK,11-50
cust_00479,Business_479,E-commerce,2025-03-15,Starter,29,USA,1-10
cust_00480,Business_480,E-commerce,2025-12-17,Growth,99,Canada,1-10
cust_00481,Business_481,Retail,2025-11-16,Growth,99,Canada,11-50
cust_00482,Business_482,E-commerce,2025-10-24,Growth,99,India,51-200
cust_00483,Business_483,SaaS,2026-01-02,Pro,299,UK,51-200
cust_00484,Business_484,E-commerce,2025-11-17,Starter,29,Singapore,1-10
cust_00485,Business_485,Non-profit,2025-11-30,Starter,29,USA,11-50
cust_00486,Business_486,SaaS,2025-06-11,Pro,299,Singapore,51-200
cust_00487,Business_487,Marketplace,2026-03-10,Growth,99,USA,51-200
cust_00488,Business_488,Services,2026-02-04,Pro,299,India,11-50
cust_00489,Business_489,Marketplace,2025-03-20,Growth,99,USA,11-50
cust_00490,Business_490,E-commerce,2025-06-23,Growth,99,India,11-50
cust_00491,Business_491,E-commerce,2026-01-02,Starter,29,USA,1-10
cust_00492,Business_492,Marketplace,2025-11-19,Growth,99,Brazil,11-50
cust_00493,Business_493,E-commerce,2026-02-05,Starter,29,Australia,1-10
cust_00494,Business_494,Retail,2026-02-18,Starter,29,Canada,11-50
cust_00495,Business_495,Retail,2025-12-31,Pro,299,USA,1-10
cust_00496,Business_496,E-commerce,2026-01-22,Starter,29,India,1-10
cust_00497,Business_497,E-commerce,2025-11-30,Growth,99,USA,11-50
cust_00498,Business_498,E-commerce,2026-03-06,Pro,299,Canada,1-10
cust_00499,Business_499,E-commerce,2025-03-15,Pro,299,USA,51-200
cust_00500,Business_500,Marketplace,2025-03-15,Pro,299,USA,11-50
cust_00501,Business_501,E-commerce,2025-10-23,Growth,99,USA,1-10
cust_00502,Business_502,E-commerce,2025-12-13,Pro,299,Germany,201-1000
cust_00503,Business_503,Marketplace,2026-01-30,Growth,99,Singapore,11-50
cust_00504,Business_504,Non-profit,2025-08-26,Growth,99,USA,11-50
cust_00505,Business_505,SaaS,2025-10-28,Starter,29,India,1-10
cust_00506,Business_506,SaaS,2026-02-22,Pro,299,India,11-50
cust_00507,Business_507,Retail,2025-05-29,Pro,299,Australia,51-200
cust_00508,Business_508,Marketplace,2025-08-20,Starter,29,USA,1-10
cust_00509,Business_509,Marketplace,2025-03-21,Pro,299,USA,201-1000
cust_00510,Business_510,Retail,2025-10-11,Starter,29,India,1-10
cust_00511,Business_511,Marketplace,2025-11-21,Pro,299,India,11-50
cust_00512,Business_512,Retail,2026-01-09,Growth,99,Germany,11-50
cust_00513,Business_513,SaaS,2025-04-26,Pro,299,Australia,1-10
cust_00514,Business_514,Education,2025-07-17,Starter,29,Canada,51-200
cust_00515,Business_515,E-commerce,2026-03-10,Growth,99,Germany,1-10
cust_00516,Business_516,Marketplace,2026-03-12,Pro,299,Canada,11-50
cust_00517,Business_517,SaaS,2026-01-18,Growth,99,Canada,11-50
cust_00518,Business_518,E-commerce,2025-08-28,Pro,299,Brazil,51-200
cust_00519,Business_519,Services,2025-03-15,Starter,29,UK,1-10
cust_00520,Business_520,E-commerce,2026-02-24,Starter,29,Australia,1-10
cust_00521,Business_521,Marketplace,2025-11-27,Growth,99,USA,1-10
cust_00522,Business_522,SaaS,2026-01-17,Pro,299,UK,51-200
cust_00523,Business_523,Marketplace,2025-03-15,Growth,99,Australia,51-200
cust_00524,Business_524,Marketplace,2025-08-06,Growth,99,Brazil,1-10
cust_00525,Business_525,E-commerce,2025-08-09,Growth,99,Germany,11-50
cust_00526,Business_526,SaaS,2025-12-30,Pro,299,USA,1-10
cust_00527,Business_527,Services,2026-01-10,Pro,299,India,51-200
cust_00528,Business_528,SaaS,2026-02-05,Pro,299,India,11-50
cust_00529,Business_529,E-commerce,2026-03-09,Growth,99,UK,11-50
cust_00530,Business_530,Marketplace,2025-07-18,Pro,299,Canada,51-200
cust_00531,Business_531,E-commerce,2025-08-26,Growth,99,Canada,1-10
cust_00532,Business_532,E-commerce,2025-03-15,Pro,299,Brazil,1-10
cust_00533,Business_533,Marketplace,2025-03-15,Pro,299,USA,201-1000
cust_00534,Business_534,E-commerce,2025-12-08,Starter,29,Canada,1-10
cust_00535,Business_535,Retail,2025-09-21,Starter,29,USA,1-10
cust_00536,Business_536,SaaS,2025-04-02,Growth,99,USA,51-200
cust_00537,Business_537,Marketplace,2025-07-31,Pro,299,Germany,51-200
cust_00538,Business_538,Retail,2026-02-09,Starter,29,UK,1-10
cust_00539,Business_539,E-commerce,2026-01-03,Starter,29,Canada,1-10
cust_00540,Business_540,SaaS,2026-02-27,Pro,299,Germany,51-200
cust_00541,Business_541,E-commerce,2025-03-15,Growth,99,USA,1-10
cust_00542,Business_542,Services,2025-11-24,Pro,299,USA,51-200
cust_00543,Business_543,E-commerce,2026-02-12,Pro,299,UK,201-1000
cust_00544,Business_544,E-commerce,2025-11-02,Pro,299,Australia,11-50
cust_00545,Business_545,Marketplace,2025-11-20,Pro,299,USA,51-200
cust_00546,Business_546,E-commerce,2026-01-21,Starter,29,Brazil,1-10
cust_00547,Business_547,SaaS,2026-03-01,Pro,299,India,11-50
cust_00548,Business_548,E-commerce,2025-11-02,Pro,299,Canada,51-200
cust_00549,Business_549,Education,2025-12-17,Starter,29,Brazil,1-10
cust_00550,Business_550,SaaS,2025-09-19,Pro,299,USA,201-1000
cust_00551,Business_551,Retail,2025-12-17,Starter,29,Singapore,1-10
cust_00552,Business_552,SaaS,2025-07-29,Growth,99,Canada,51-200
cust_00553,Business_553,Marketplace,2025-12-09,Pro,299,UK,1-10
cust_00554,Business_554,Retail,2025-12-07,Growth,99,USA,1-10
cust_00555,Business_555,Retail,2025-07-07,Growth,99,USA,11-50
cust_00556,Business_556,E-commerce,2026-01-13,Starter,29,USA,1-10
cust_00557,Business_557,E-commerce,2026-02-26,Starter,29,Canada,1-10
cust_00558,Business_558,Marketplace,2026-03-12,Growth,99,USA,1-10
cust_00559,Business_559,E-commerce,2025-09-28,Growth,99,USA,11-50
cust_00560,Business_560,E-commerce,2025-11-19,Starter,29,Germany,1-10
cust_00561,Business_561,Services,2025-10-20,Pro,299,USA,51-200
cust_00562,Business_562,SaaS,2026-02-15,Starter,29,Canada,1-10
cust_00563,Business_563,E-commerce,2026-02-26,Growth,99,Canada,11-50
cust_00564,Business_564,E-commerce,2026-03-14,Starter,29,UK,1-10
cust_00565,Business_565,Marketplace,2026-01-23,Starter,29,USA,1-10
cust_00566,Business_566,Non-profit,2025-11-29,Starter,29,Brazil,1-10
cust_00567,Business_567,SaaS,2026-01-15,Growth,99,Germany,51-200
cust_00568,Business_568,Education,2026-01-05,Starter,29,Australia,1-10
cust_00569,Business_569,E-commerce,2025-06-07,Starter,29,Australia,51-200
cust_00570,Business_570,E-commerce,2026-01-23,Growth,99,UK,11-50
cust_00571,Business_571,E-commerce,2025-12-19,Starter,29,USA,11-50
cust_00572,Business_572,E-commerce,2025-09-13,Growth,99,Canada,11-50
cust_00573,Business_573,Marketplace,2026-01-14,Growth,99,Canada,51-200
cust_00574,Business_574,Retail,2025-11-19,Growth,99,India,1-10
cust_00575,Business_575,Retail,2025-07-21,Growth,99,Canada,11-50
cust_00576,Business_576,Marketplace,2025-03-22,Growth,99,India,11-50
cust_00577,Business_577,Retail,2026-02-24,Starter,29,Canada,51-200
cust_00578,Business_578,SaaS,2025-05-06,Growth,99,India,51-200
cust_00579,Business_579,SaaS,2025-12-24,Pro,299,Germany,11-50
cust_00580,Business_580,SaaS,2026-02-08,Pro,299,India,1-10
cust_00581,Business_581,Marketplace,2026-01-01,Growth,99,USA,11-50
cust_00582,Business_582,Healthcare,2025-03-15,Growth,99,India,11-50
cust_00583,Business_583,Education,2025-12-24,Starter,29,USA,1-10
cust_00584,Business_584,SaaS,2026-01-27,Growth,99,UK,11-50
cust_00585,Business_585,SaaS,2025-11-15,Growth,99,UK,11-50
cust_00586,Business_586,SaaS,2026-02-11,Growth,99,USA,1-10
cust_00587,Business_587,SaaS,2026-03-06,Pro,299,Australia,11-50
cust_00588,Business_588,E-commerce,2026-02-27,Starter,29,USA,1-10
cust_00589,Business_589,SaaS,2026-02-27,Growth,99,India,11-50
cust_00590,Business_590,SaaS,2026-02-24,Growth,99,USA,51-200
cust_00591,Business_591,Services,2026-02-26,Growth,99,USA,11-50
cust_00592,Business_592,Healthcare,2025-11-13,Starter,29,USA,1-10
cust_00593,Business_593,Marketplace,2026-02-19,Pro,299,Canada,11-50
cust_00594,Business_594,E-commerce,2026-01-24,Growth,99,USA,11-50
cust_00595,Business_595,Marketplace,2025-06-16,Starter,29,USA,1-10
cust_00596,Business_596,Retail,2025-12-28,Starter,29,Brazil,11-50
cust_00597,Business_597,E-commerce,2025-11-03,Starter,29,USA,11-50
cust_00598,Business_598,SaaS,2026-02-21,Growth,99,Germany,1-10
cust_00599,Business_599,SaaS,2026-02-18,Pro,299,UK,51-200
cust_00600,Business_600,Marketplace,2026-03-10,Growth,99,UK,51-200
cust_00601,Business_601,Retail,2026-02-21,Growth,99,UK,1-10
cust_00602,Business_602,E-commerce,2026-02-04,Starter,29,USA,1-10
cust_00603,Business_603,E-commerce,2026-02-20,Growth,99,Canada,11-50
cust_00604,Business_604,E-commerce,2026-03-04,Starter,29,UK,1-10
cust_00605,Business_605,Marketplace,2026-02-28,Pro,299,UK,201-1000
cust_00606,Business_606,SaaS,2025-12-31,Starter,29,Canada,1-10
cust_00607,Business_607,E-commerce,2026-02-16,Starter,29,USA,1-10
cust_00608,Business_608,Retail,2026-01-20,Pro,299,Canada,51-200
cust_00609,Business_609,Marketplace,2025-12-21,Growth,99,Canada,51-200
cust_00610,Business_610,E-commerce,2025-10-26,Starter,29,USA,11-50
cust_00611,Business_611,E-commerce,2026-03-11,Growth,99,Canada,1-10
cust_00612,Business_612,Retail,2025-09-04,Growth,99,USA,11-50
cust_00613,Business_613,E-commerce,2025-11-17,Growth,99,USA,51-200
cust_00614,Business_614,Services,2026-03-05,Starter,29,Canada,11-50
cust_00615,Business_615,Healthcare,2025-07-10,Starter,29,India,11-50
cust_00616,Business_616,E-commerce,2025-05-15,Pro,299,USA,51-200
cust_00617,Business_617,Retail,2026-03-08,Growth,99,Brazil,51-200
cust_00618,Business_618,E-commerce,2026-02-05,Pro,299,USA,51-200
cust_00619,Business_619,Retail,2025-08-31,Growth,99,USA,1-10
cust_00620,Business_620,E-commerce,2025-10-01,Starter,29,USA,1-10
cust_00621,Business_621,E-commerce,2026-02-19,Growth,99,India,11-50
cust_00622,Business_622,E-commerce,2026-02-15,Starter,29,Singapore,11-50
cust_00623,Business_623,Marketplace,2026-01-19,Starter,29,Brazil,51-200
cust_00624,Business_624,Services,2025-12-26,Pro,299,USA,201-1000
cust_00625,Business_625,Services,2025-11-20,Starter,29,Brazil,11-50
cust_00626,Business_626,Retail,2026-01-19,Growth,99,UK,11-50
cust_00627,Business_627,E-commerce,2025-12-31,Growth,99,UK,11-50
cust_00628,Business_628,Services,2025-10-01,Starter,29,USA,1-10
cust_00629,Business_629,Non-profit,2026-03-11,Starter,29,USA,51-200
cust_00630,Business_630,E-commerce,2026-02-09,Growth,99,India,11-50
cust_00631,Business_631,SaaS,2025-10-17,Pro,299,USA,11-50
cust_00632,Business_632,SaaS,2025-06-18,Growth,99,USA,11-50
cust_00633,Business_633,E-commerce,2025-12-19,Pro,299,UK,11-50
cust_00634,Business_634,Marketplace,2025-12-14,Growth,99,India,11-50
cust_00635,Business_635,E-commerce,2026-03-02,Starter,29,Canada,11-50
cust_00636,Business_636,E-commerce,2026-01-03,Pro,299,USA,51-200
cust_00637,Business_637,Education,2025-12-14,Starter,29,USA,1-10
cust_00638,Business_638,Marketplace,2026-02-10,Starter,29,USA,11-50
cust_00639,Business_639,Marketplace,2026-02-06,Growth,99,Germany,11-50
cust_00640,Business_640,E-commerce,2026-01-18,Starter,29,India,1-10
cust_00641,Business_641,E-commerce,2026-03-13,Growth,99,USA,11-50
cust_00642,Business_642,SaaS,2026-01-28,Starter,29,India,1-10
cust_00643,Business_643,E-commerce,2026-02-15,Growth,99,Singapore,51-200
cust_00644,Business_644,SaaS,2026-01-27,Starter,29,USA,1-10
cust_00645,Business_645,Retail,2026-02-28,Starter,29,Germany,1-10
cust_00646,Business_646,E-commerce,2025-06-23,Growth,99,USA,11-50
cust_00647,Business_647,Healthcare,2025-11-27,Starter,29,USA,1-10
cust_00648,Business_648,Marketplace,2025-10-30,Growth,99,UK,11-50
cust_00649,Business_649,E-commerce,2025-09-10,Growth,99,Germany,11-50
cust_00650,Business_650,E-commerce,2025-12-23,Starter,29,UK,11-50
cust_00651,Business_651,SaaS,2026-03-05,Pro,299,USA,11-50
cust_00652,Business_652,E-commerce,2025-12-13,Starter,29,UK,1-10
cust_00653,Business_653,Marketplace,2025-11-29,Pro,299,Brazil,51-200
cust_00654,Business_654,Marketplace,2025-10-02,Growth,99,Canada,11-50
cust_00655,Business_655,Retail,2026-01-07,Starter,29,Germany,1-10
cust_00656,Business_656,Education,2026-02-27,Starter,29,Canada,1-10
cust_00657,Business_657,Marketplace,2026-02-03,Growth,99,Singapore,51-200
cust_00658,Business_658,Non-profit,2026-01-20,Starter,29,UK,11-50
cust_00659,Business_659,SaaS,2025-11-11,Pro,299,Australia,51-200
cust_00660,Business_660,Retail,2025-12-04,Starter,29,USA,1-10
cust_00661,Business_661,E-commerce,2026-01-22,Starter,29,Canada,11-50
cust_00662,Business_662,Marketplace,2025-03-15,Growth,99,India,11-50
cust_00663,Business_663,E-commerce,2025-11-24,Growth,99,USA,11-50
cust_00664,Business_664,SaaS,2026-02-11,Growth,99,Brazil,1-10
cust_00665,Business_665,SaaS,2026-03-03,Growth,99,Brazil,11-50
cust_00666,Business_666,Marketplace,2026-02-24,Starter,29,India,1-10
cust_00667,Business_667,Services,2026-02-10,Starter,29,Canada,1-10
cust_00668,Business_668,SaaS,2026-02-22,Pro,299,India,11-50
cust_00669,Business_669,Retail,2026-02-19,Starter,29,India,11-50
cust_00670,Business_670,E-commerce,2026-02-03,Pro,299,Brazil,51-200
cust_00671,Business_671,Retail,2026-02-21,Starter,29,Brazil,1-10
cust_00672,Business_672,E-commerce,2025-06-16,Pro,299,USA,51-200
cust_00673,Business_673,Retail,2026-03-05,Starter,29,India,1-10
cust_00674,Business_674,Marketplace,2025-12-16,Starter,29,USA,1-10
cust_00675,Business_675,SaaS,2026-01-11,Growth,99,USA,11-50
cust_00676,Business_676,E-commerce,2025-03-15,Growth,99,USA,11-50
cust_00677,Business_677,SaaS,2026-03-01,Starter,29,USA,11-50
cust_00678,Business_678,SaaS,2026-01-14,Growth,99,Australia,1-10
cust_00679,Business_679,Services,2025-03-15,Growth,99,India,51-200
cust_00680,Business_680,SaaS,2025-07-18,Growth,99,India,11-50
cust_00681,Business_681,E-commerce,2025-08-24,Starter,29,Canada,1-10
cust_00682,Business_682,Services,2026-02-08,Starter,29,Singapore,11-50
cust_00683,Business_683,Education,2026-02-21,Starter,29,USA,1-10
cust_00684,Business_684,Services,2025-11-03,Starter,29,USA,1-10
cust_00685,Business_685,E-commerce,2025-05-01,Growth,99,UK,11-50
cust_00686,Business_686,SaaS,2025-12-08,Growth,99,Brazil,11-50
cust_00687,Business_687,E-commerce,2025-12-04,Pro,299,USA,51-200
cust_00688,Business_688,E-commerce,2026-02-04,Growth,99,USA,1-10
cust_00689,Business_689,Services,2025-09-20,Pro,299,USA,201-1000
