ticket_id,customer_id,created_at,resolved_at,category,priority,satisfaction_score
tkt_000284,cust_00220,2025-10-06 00:00:00,2025-10-06 14:00:00,payment_failure,high,5
tkt_000285,cust_00220,2025-08-02 00:00:00,2025-08-02 07:00:00,refund_request,urgent,1
tkt_000286,cust_00220,2026-02-25 00:00:00,2026-02-25 11:00:00,account_setup,high,3
tkt_000287,cust_00220,2025-11-08 00:00:00,2025-11-14 10:00:00,payment_failure,low,2
tkt_000288,cust_00220,2026-01-01 00:00:00,2026-01-07 15:00:00,account_setup,low,4
tkt_000289,cust_00221,2026-03-05 00:00:00,2026-03-05 16:00:00,billing_question,high,5
tkt_000290,cust_00226,2026-03-04 00:00:00,2026-03-08 04:00:00,account_setup,low,3
tkt_000291,cust_00228,2026-02-06 00:00:00,2026-02-06 03:00:00,account_setup,urgent,3
tkt_000292,cust_00228,2026-01-28 00:00:00,2026-01-30 00:00:00,refund_request,medium,4
tkt_000293,cust_00229,2025-10-16 00:00:00,2025-10-18 14:00:00,billing_question,low,5
tkt_000294,cust_00232,2026-02-12 00:00:00,2026-02-14 09:00:00,payment_failure,medium,2
tkt_000295,cust_00234,2025-12-30 00:00:00,2026-01-03 16:00:00,account_setup,low,5
tkt_000296,cust_00237,2026-03-09 00:00:00,2026-03-09 18:00:00,billing_question,medium,5
tkt_000297,cust_00240,2026-02-23 00:00:00,2026-02-28 19:00:00,account_setup,low,4
tkt_000298,cust_00240,2026-03-06 00:00:00,2026-03-07 15:00:00,account_setup,medium,4
tkt_000299,cust_00241,2025-07-31 00:00:00,2025-08-05 19:00:00,refund_request,low,4
tkt_000300,cust_00242,2025-07-01 00:00:00,2025-07-01 18:00:00,account_setup,high,3
tkt_000301,cust_00244,2026-03-01 00:00:00,2026-03-02 00:00:00,payment_failure,high,2
tkt_000302,cust_00246,2026-02-07 00:00:00,2026-02-07 23:00:00,payment_failure,high,1
tkt_000303,cust_00248,2025-09-18 00:00:00,2025-09-18 09:00:00,payment_failure,high,3
tkt_000304,cust_00248,2025-12-14 00:00:00,2025-12-14 05:00:00,refund_request,high,3
tkt_000305,cust_00248,2025-11-23 00:00:00,2025-11-25 17:00:00,payment_failure,medium,4
tkt_000306,cust_00248,2025-06-22 00:00:00,2025-06-22 16:00:00,refund_request,high,1
tkt_000307,cust_00248,2025-08-19 00:00:00,2025-08-19 15:00:00,refund_request,high,3
tkt_000308,cust_00248,2025-12-26 00:00:00,2025-12-27 04:00:00,payment_failure,medium,4
tkt_000309,cust_00249,2025-07-09 00:00:00,2025-07-09 16:00:00,integration_help,high,3
tkt_000310,cust_00249,2025-08-06 00:00:00,2025-08-06 20:00:00,payment_failure,high,3
tkt_000311,cust_00249,2025-09-09 00:00:00,2025-09-14 08:00:00,integration_help,low,3
tkt_000312,cust_00249,2026-01-31 00:00:00,2026-02-01 13:00:00,payment_failure,medium,4
tkt_000313,cust_00249,2025-03-20 00:00:00,2025-03-26 16:00:00,refund_request,low,4
tkt_000314,cust_00249,2025-12-09 00:00:00,2025-12-09 11:00:00,payment_failure,high,4
tkt_000315,cust_00251,2026-03-12 00:00:00,2026-03-15 04:00:00,billing_question,low,1
tkt_000316,cust_00252,2026-02-23 00:00:00,2026-02-25 01:00:00,payment_failure,medium,3
tkt_000317,cust_00252,2026-01-31 00:00:00,2026-01-31 22:00:00,account_setup,medium,5
tkt_000318,cust_00253,2025-10-30 00:00:00,2025-11-01 16:00:00,payment_failure,medium,5
tkt_000319,cust_00256,2025-12-29 00:00:00,2025-12-30 13:00:00,account_setup,low,5
tkt_000320,cust_00257,2025-06-24 00:00:00,2025-06-24 22:00:00,integration_help,high,5
tkt_000321,cust_00257,2025-06-16 00:00:00,2025-06-16 10:00:00,payment_failure,high,2
tkt_000322,cust_00257,2026-02-28 00:00:00,2026-02-28 16:00:00,fraud_alert,high,2
tkt_000323,cust_00257,2025-11-13 00:00:00,2025-11-13 21:00:00,payment_failure,high,3
tkt_000324,cust_00257,2025-09-07 00:00:00,2025-09-08 00:00:00,billing_question,medium,5
tkt_000325,cust_00258,2026-01-14 00:00:00,2026-01-14 21:00:00,refund_request,high,5
tkt_000326,cust_00259,2026-02-04 00:00:00,2026-02-10 17:00:00,billing_question,low,5
tkt_000327,cust_00261,2026-03-03 00:00:00,2026-03-03 08:00:00,refund_request,urgent,2
tkt_000328,cust_00261,2025-12-31 00:00:00,2026-01-02 06:00:00,integration_help,medium,5
tkt_000329,cust_00261,2026-02-20 00:00:00,2026-02-23 13:00:00,payment_failure,low,2
tkt_000330,cust_00264,2026-02-06 00:00:00,2026-02-09 18:00:00,payment_failure,low,4
tkt_000331,cust_00264,2026-03-07 00:00:00,2026-03-07 13:00:00,payment_failure,high,2
tkt_000332,cust_00265,2025-07-23 00:00:00,2025-07-25 10:00:00,payment_failure,medium,5
tkt_000333,cust_00265,2025-11-10 00:00:00,2025-11-10 15:00:00,api_error,high,2
tkt_000334,cust_00266,2026-01-19 00:00:00,2026-01-19 22:00:00,refund_request,high,2
tkt_000335,cust_00266,2026-02-07 00:00:00,2026-02-08 12:00:00,refund_request,low,4
tkt_000336,cust_00266,2026-02-04 00:00:00,2026-02-04 20:00:00,refund_request,high,2
tkt_000337,cust_00266,2025-11-16 00:00:00,2025-11-16 13:00:00,payment_failure,high,3
tkt_000338,cust_00268,2026-02-28 00:00:00,2026-02-28 17:00:00,fraud_alert,high,4
tkt_000339,cust_00269,2026-03-13 00:00:00,2026-03-13 08:00:00,refund_request,urgent,3
tkt_000340,cust_00269,2026-02-14 00:00:00,2026-02-16 07:00:00,payment_failure,medium,2
tkt_000341,cust_00269,2026-02-22 00:00:00,2026-02-22 17:00:00,refund_request,high,4
tkt_000342,cust_00272,2025-12-12 00:00:00,2025-12-12 19:00:00,billing_question,high,3
tkt_000343,cust_00272,2026-02-20 00:00:00,2026-02-20 23:00:00,refund_request,high,3
tkt_000344,cust_00272,2026-02-21 00:00:00,2026-02-21 10:00:00,refund_request,high,2
tkt_000345,cust_00272,2025-10-07 00:00:00,2025-10-09 00:00:00,payment_failure,medium,4
tkt_000346,cust_00273,2026-03-04 00:00:00,2026-03-10 04:00:00,billing_question,low,3
tkt_000347,cust_00274,2025-11-09 00:00:00,2025-11-09 06:00:00,billing_question,urgent,2
tkt_000348,cust_00274,2025-12-29 00:00:00,2025-12-30 00:00:00,integration_help,medium,2
tkt_000349,cust_00274,2026-03-14 00:00:00,2026-03-15 16:00:00,payout_delay,medium,5
tkt_000350,cust_00274,2025-08-25 00:00:00,2025-08-27 15:00:00,integration_help,medium,5
tkt_000351,cust_00274,2025-08-16 00:00:00,2025-08-16 07:00:00,integration_help,high,4
tkt_000352,cust_00275,2026-03-08 00:00:00,2026-03-08 07:00:00,payment_failure,urgent,1
tkt_000353,cust_00275,2026-03-06 00:00:00,2026-03-07 19:00:00,payment_failure,medium,4
tkt_000354,cust_00275,2026-02-01 00:00:00,2026-02-01 13:00:00,api_error,high,4
tkt_000355,cust_00277,2025-12-17 00:00:00,2025-12-17 23:00:00,payment_failure,high,4
tkt_000356,cust_00277,2025-10-29 00:00:00,2025-11-04 04:00:00,account_setup,low,4
tkt_000357,cust_00277,2025-09-11 00:00:00,2025-09-11 16:00:00,refund_request,high,3
tkt_000358,cust_00277,2025-10-16 00:00:00,2025-10-17 02:00:00,payment_failure,low,5
tkt_000359,cust_00277,2025-09-26 00:00:00,2025-09-27 04:00:00,payment_failure,medium,3
tkt_000360,cust_00277,2025-09-08 00:00:00,2025-09-08 18:00:00,payment_failure,high,1
tkt_000361,cust_00278,2025-11-28 00:00:00,2025-11-30 21:00:00,fraud_alert,medium,4
tkt_000362,cust_00278,2026-01-30 00:00:00,2026-02-03 22:00:00,billing_question,low,3
tkt_000363,cust_00279,2026-01-11 00:00:00,2026-01-13 17:00:00,refund_request,low,4
tkt_000364,cust_00279,2025-11-09 00:00:00,2025-11-09 17:00:00,refund_request,high,1
tkt_000365,cust_00279,2025-11-09 00:00:00,2025-11-11 22:00:00,api_error,medium,1
tkt_000366,cust_00279,2025-12-14 00:00:00,2025-12-14 19:00:00,account_setup,high,4
tkt_000367,cust_00279,2025-12-09 00:00:00,2025-12-10 00:00:00,integration_help,low,2
tkt_000368,cust_00280,2025-10-26 00:00:00,2025-10-28 20:00:00,account_setup,medium,4
tkt_000369,cust_00280,2025-10-18 00:00:00,2025-10-19 01:00:00,refund_request,medium,1
tkt_000370,cust_00280,2026-01-14 00:00:00,2026-01-16 05:00:00,refund_request,medium,2
tkt_000371,cust_00282,2026-03-05 00:00:00,2026-03-05 08:00:00,payment_failure,high,3
tkt_000372,cust_00282,2026-01-26 00:00:00,2026-01-26 18:00:00,payment_failure,high,4
tkt_000373,cust_00282,2026-02-22 00:00:00,2026-02-22 03:00:00,payment_failure,urgent,2
tkt_000374,cust_00284,2026-03-09 00:00:00,2026-03-15 19:00:00,fraud_alert,low,4
tkt_000375,cust_00284,2026-03-07 00:00:00,2026-03-09 07:00:00,account_setup,medium,5
tkt_000376,cust_00287,2026-02-20 00:00:00,2026-02-20 08:00:00,payout_delay,medium,2
tkt_000377,cust_00287,2026-01-27 00:00:00,2026-01-27 19:00:00,payment_failure,medium,1
tkt_000378,cust_00287,2026-01-21 00:00:00,2026-01-21 10:00:00,refund_request,high,5
tkt_000379,cust_00287,2026-03-11 00:00:00,2026-03-11 10:00:00,payment_failure,high,3
tkt_000380,cust_00288,2025-12-13 00:00:00,2025-12-13 19:00:00,integration_help,high,4
tkt_000381,cust_00288,2025-12-24 00:00:00,2025-12-24 22:00:00,refund_request,high,2
tkt_000382,cust_00289,2026-02-24 00:00:00,2026-02-24 10:00:00,integration_help,high,5
tkt_000383,cust_00289,2026-02-10 00:00:00,2026-02-11 14:00:00,payment_failure,low,3
tkt_000384,cust_00289,2026-03-05 00:00:00,2026-03-05 17:00:00,payment_failure,high,4
tkt_000385,cust_00291,2026-03-13 00:00:00,2026-03-13 02:00:00,account_setup,urgent,2
tkt_000386,cust_00291,2026-03-13 00:00:00,2026-03-14 11:00:00,fraud_alert,medium,2
tkt_000387,cust_00291,2026-03-14 00:00:00,2026-03-14 07:00:00,integration_help,urgent,2
tkt_000388,cust_00292,2026-03-15 00:00:00,2026-03-15 15:00:00,refund_request,high,4
tkt_000389,cust_00293,2025-10-29 00:00:00,2025-10-29 05:00:00,payment_failure,high,3
tkt_000390,cust_00293,2026-02-15 00:00:00,2026-02-16 17:00:00,account_setup,low,2
tkt_000391,cust_00296,2026-01-08 00:00:00,2026-01-09 18:00:00,payment_failure,medium,4
tkt_000392,cust_00296,2026-02-25 00:00:00,2026-02-26 23:00:00,refund_request,medium,5
tkt_000393,cust_00296,2026-02-08 00:00:00,2026-02-08 14:00:00,payment_failure,high,5
tkt_000394,cust_00297,2026-02-05 00:00:00,2026-02-05 23:00:00,account_setup,high,3
tkt_000395,cust_00298,2026-02-20 00:00:00,2026-02-23 15:00:00,integration_help,low,5
tkt_000396,cust_00298,2026-02-26 00:00:00,2026-03-03 23:00:00,payment_failure,low,4
tkt_000397,cust_00299,2026-02-22 00:00:00,2026-02-26 11:00:00,billing_question,low,5
tkt_000398,cust_00302,2026-01-23 00:00:00,2026-01-25 10:00:00,payment_failure,medium,4
tkt_000399,cust_00303,2026-02-14 00:00:00,2026-02-14 07:00:00,integration_help,high,4
tkt_000400,cust_00303,2026-03-08 00:00:00,2026-03-10 23:00:00,payment_failure,low,5
tkt_000401,cust_00304,2025-12-15 00:00:00,2025-12-16 21:00:00,payment_failure,low,5
tkt_000402,cust_00304,2026-03-11 00:00:00,2026-03-11 18:00:00,payment_failure,medium,4
tkt_000403,cust_00305,2026-02-18 00:00:00,2026-02-18 11:00:00,fraud_alert,high,4
tkt_000404,cust_00308,2026-02-23 00:00:00,2026-02-23 08:00:00,integration_help,urgent,4
tkt_000405,cust_00311,2026-01-22 00:00:00,2026-01-24 13:00:00,integration_help,low,5
tkt_000406,cust_00311,2026-02-05 00:00:00,2026-02-05 20:00:00,payment_failure,high,3
tkt_000407,cust_00311,2026-01-24 00:00:00,2026-01-24 01:00:00,payment_failure,urgent,2
tkt_000408,cust_00311,2026-02-01 00:00:00,2026-02-02 11:00:00,account_setup,medium,2
tkt_000409,cust_00313,2026-03-13 00:00:00,2026-03-19 18:00:00,payment_failure,low,4
tkt_000410,cust_00313,2026-03-13 00:00:00,2026-03-14 23:00:00,fraud_alert,medium,5
tkt_000411,cust_00316,2026-02-04 00:00:00,2026-02-07 13:00:00,payment_failure,low,4
tkt_000412,cust_00317,2026-02-02 00:00:00,2026-02-02 12:00:00,payment_failure,high,1
tkt_000413,cust_00318,2026-03-05 00:00:00,2026-03-05 18:00:00,fraud_alert,high,3
tkt_000414,cust_00319,2026-03-07 00:00:00,2026-03-07 08:00:00,refund_request,urgent,1
tkt_000415,cust_00319,2026-02-24 00:00:00,2026-02-24 09:00:00,payment_failure,medium,4
tkt_000416,cust_00319,2026-02-24 00:00:00,2026-02-24 07:00:00,fraud_alert,high,4
tkt_000417,cust_00319,2026-03-11 00:00:00,2026-03-12 15:00:00,fraud_alert,medium,4
tkt_000418,cust_00320,2026-03-03 00:00:00,2026-03-06 20:00:00,refund_request,low,4
tkt_000419,cust_00320,2026-02-23 00:00:00,2026-02-27 11:00:00,integration_help,low,4
tkt_000420,cust_00320,2026-03-15 00:00:00,2026-03-20 09:00:00,integration_help,low,3
tkt_000421,cust_00321,2026-02-10 00:00:00,2026-02-11 02:00:00,account_setup,medium,4
tkt_000422,cust_00321,2026-01-01 00:00:00,2026-01-01 13:00:00,account_setup,medium,3
tkt_000423,cust_00322,2025-10-17 00:00:00,2025-10-20 22:00:00,refund_request,low,5
tkt_000424,cust_00323,2026-01-07 00:00:00,2026-01-13 18:00:00,integration_help,low,4
tkt_000425,cust_00324,2026-02-16 00:00:00,2026-02-16 03:00:00,billing_question,urgent,3
tkt_000426,cust_00325,2025-12-30 00:00:00,2026-01-01 10:00:00,api_error,medium,4
tkt_000427,cust_00326,2025-10-26 00:00:00,2025-10-26 18:00:00,billing_question,high,2
tkt_000428,cust_00327,2026-01-29 00:00:00,2026-01-30 01:00:00,payment_failure,low,5
tkt_000429,cust_00327,2026-01-19 00:00:00,2026-01-19 12:00:00,payment_failure,high,3
tkt_000430,cust_00331,2026-03-10 00:00:00,2026-03-13 19:00:00,refund_request,low,5
tkt_000431,cust_00331,2026-02-27 00:00:00,2026-02-27 05:00:00,payment_failure,urgent,2
tkt_000432,cust_00331,2026-01-23 00:00:00,2026-01-25 10:00:00,account_setup,medium,4
tkt_000433,cust_00331,2026-01-28 00:00:00,2026-01-28 04:00:00,payment_failure,urgent,1
tkt_000434,cust_00335,2026-03-15 00:00:00,2026-03-16 15:00:00,account_setup,low,3
tkt_000435,cust_00336,2026-03-14 00:00:00,2026-03-14 15:00:00,account_setup,high,3
tkt_000436,cust_00337,2025-08-08 00:00:00,2025-08-08 04:00:00,refund_request,urgent,1
tkt_000437,cust_00337,2026-01-10 00:00:00,2026-01-12 11:00:00,payment_failure,medium,3
tkt_000438,cust_00338,2025-11-18 00:00:00,2025-11-18 21:00:00,payment_failure,medium,5
tkt_000439,cust_00338,2026-01-09 00:00:00,2026-01-11 01:00:00,refund_request,medium,3
tkt_000440,cust_00339,2026-01-01 00:00:00,2026-01-01 05:00:00,fraud_alert,high,2
tkt_000441,cust_00340,2026-03-15 00:00:00,2026-03-15 12:00:00,payment_failure,high,4
tkt_000442,cust_00340,2026-03-06 00:00:00,2026-03-09 16:00:00,integration_help,low,5
tkt_000443,cust_00340,2026-03-15 00:00:00,2026-03-15 05:00:00,payment_failure,urgent,5
tkt_000444,cust_00340,2026-03-10 00:00:00,2026-03-10 10:00:00,refund_request,high,3
tkt_000445,cust_00340,2026-03-11 00:00:00,2026-03-12 00:00:00,refund_request,high,2
tkt_000446,cust_00341,2026-02-02 00:00:00,2026-02-02 08:00:00,integration_help,high,2
tkt_000447,cust_00341,2026-03-14 00:00:00,2026-03-15 10:00:00,fraud_alert,medium,2
tkt_000448,cust_00342,2026-01-12 00:00:00,2026-01-16 20:00:00,refund_request,low,4
tkt_000449,cust_00342,2026-01-24 00:00:00,2026-01-25 03:00:00,payment_failure,medium,4
tkt_000450,cust_00343,2026-03-14 00:00:00,2026-03-16 20:00:00,payout_delay,medium,5
tkt_000451,cust_00344,2026-03-15 00:00:00,2026-03-17 12:00:00,integration_help,low,4
tkt_000452,cust_00344,2026-01-11 00:00:00,2026-01-13 21:00:00,payout_delay,medium,1
tkt_000453,cust_00344,2026-02-18 00:00:00,2026-02-23 10:00:00,account_setup,low,5
tkt_000454,cust_00345,2026-01-26 00:00:00,2026-01-29 19:00:00,payment_failure,low,4
tkt_000455,cust_00345,2026-02-17 00:00:00,2026-02-21 03:00:00,refund_request,low,4
tkt_000456,cust_00347,2025-12-31 00:00:00,2026-01-02 01:00:00,payment_failure,medium,3
tkt_000457,cust_00347,2026-03-06 00:00:00,2026-03-06 19:00:00,integration_help,high,3
tkt_000458,cust_00348,2026-03-12 00:00:00,2026-03-14 01:00:00,payment_failure,medium,5
tkt_000459,cust_00348,2026-03-15 00:00:00,2026-03-17 00:00:00,billing_question,medium,2
tkt_000460,cust_00350,2026-01-21 00:00:00,2026-01-23 11:00:00,payment_failure,medium,3
tkt_000461,cust_00351,2026-03-14 00:00:00,2026-03-15 13:00:00,integration_help,medium,4
tkt_000462,cust_00351,2026-01-05 00:00:00,2026-01-05 20:00:00,integration_help,high,3
tkt_000463,cust_00352,2025-10-02 00:00:00,2025-10-02 09:00:00,account_setup,medium,3
tkt_000464,cust_00352,2025-08-25 00:00:00,2025-08-25 02:00:00,integration_help,urgent,4
tkt_000465,cust_00353,2026-01-22 00:00:00,2026-01-24 07:00:00,payment_failure,medium,4
tkt_000466,cust_00354,2026-03-01 00:00:00,2026-03-06 23:00:00,payment_failure,low,1
tkt_000467,cust_00354,2026-03-09 00:00:00,2026-03-15 09:00:00,integration_help,low,2
tkt_000468,cust_00355,2026-03-08 00:00:00,2026-03-09 21:00:00,integration_help,low,5
tkt_000469,cust_00355,2026-03-14 00:00:00,2026-03-14 14:00:00,integration_help,medium,5
tkt_000470,cust_00357,2026-03-14 00:00:00,2026-03-15 10:00:00,payment_failure,medium,5
tkt_000471,cust_00357,2026-03-13 00:00:00,2026-03-18 19:00:00,refund_request,low,5
tkt_000472,cust_00357,2026-03-13 00:00:00,2026-03-19 07:00:00,billing_question,low,3
tkt_000473,cust_00358,2025-12-20 00:00:00,2025-12-22 21:00:00,billing_question,low,5
tkt_000474,cust_00359,2025-11-10 00:00:00,2025-11-14 21:00:00,payment_failure,low,5
tkt_000475,cust_00360,2026-03-04 00:00:00,2026-03-04 05:00:00,billing_question,high,5
tkt_000476,cust_00361,2026-03-10 00:00:00,2026-03-10 06:00:00,payment_failure,urgent,1
tkt_000477,cust_00364,2026-02-02 00:00:00,2026-02-03 14:00:00,integration_help,medium,4
tkt_000478,cust_00365,2026-02-05 00:00:00,2026-02-06 00:00:00,payout_delay,high,5
tkt_000479,cust_00368,2025-08-24 00:00:00,2025-08-24 08:00:00,integration_help,urgent,4
tkt_000480,cust_00368,2025-11-27 00:00:00,2025-11-28 05:00:00,payment_failure,medium,3
tkt_000481,cust_00368,2026-03-12 00:00:00,2026-03-14 16:00:00,billing_question,low,4
tkt_000482,cust_00372,2026-03-14 00:00:00,2026-03-19 11:00:00,refund_request,low,4
tkt_000483,cust_00374,2026-01-20 00:00:00,2026-01-20 02:00:00,payment_failure,urgent,4
tkt_000484,cust_00374,2025-12-18 00:00:00,2025-12-18 23:00:00,payout_delay,high,2
tkt_000485,cust_00374,2026-01-01 00:00:00,2026-01-01 03:00:00,integration_help,urgent,4
tkt_000486,cust_00374,2026-01-20 00:00:00,2026-01-23 00:00:00,refund_request,medium,3
tkt_000487,cust_00374,2026-02-02 00:00:00,2026-02-02 05:00:00,fraud_alert,high,1
tkt_000488,cust_00375,2026-03-08 00:00:00,2026-03-08 06:00:00,payment_failure,urgent,1
tkt_000489,cust_00375,2026-03-08 00:00:00,2026-03-08 03:00:00,refund_request,urgent,3
tkt_000490,cust_00376,2026-02-12 00:00:00,2026-02-18 07:00:00,payment_failure,low,3
tkt_000491,cust_00376,2026-03-10 00:00:00,2026-03-12 11:00:00,billing_question,medium,4
tkt_000492,cust_00377,2025-10-10 00:00:00,2025-10-11 12:00:00,payment_failure,low,3
tkt_000493,cust_00377,2026-02-27 00:00:00,2026-02-28 03:00:00,account_setup,low,2
tkt_000494,cust_00377,2025-08-11 00:00:00,2025-08-11 02:00:00,integration_help,urgent,3
tkt_000495,cust_00381,2026-03-07 00:00:00,2026-03-11 07:00:00,integration_help,low,5
tkt_000496,cust_00383,2026-01-08 00:00:00,2026-01-10 14:00:00,billing_question,medium,5
tkt_000497,cust_00383,2026-02-21 00:00:00,2026-02-21 07:00:00,payment_failure,high,2
tkt_000498,cust_00383,2026-01-26 00:00:00,2026-01-27 05:00:00,payment_failure,medium,2
tkt_000499,cust_00383,2026-02-16 00:00:00,2026-02-16 04:00:00,integration_help,high,4
tkt_000500,cust_00383,2025-11-23 00:00:00,2025-11-26 02:00:00,payment_failure,low,3
tkt_000501,cust_00384,2025-10-25 00:00:00,2025-10-25 02:00:00,payment_failure,urgent,5
tkt_000502,cust_00385,2025-10-09 00:00:00,2025-10-11 21:00:00,refund_request,medium,5
tkt_000503,cust_00385,2026-02-18 00:00:00,2026-02-21 03:00:00,payment_failure,low,3
tkt_000504,cust_00385,2026-02-19 00:00:00,2026-02-19 17:00:00,refund_request,high,3
tkt_000505,cust_00386,2026-01-25 00:00:00,2026-01-29 05:00:00,payment_failure,low,5
tkt_000506,cust_00389,2025-11-10 00:00:00,2025-11-11 01:00:00,payment_failure,medium,4
tkt_000507,cust_00389,2025-11-08 00:00:00,2025-11-11 19:00:00,payment_failure,low,4
tkt_000508,cust_00392,2026-03-05 00:00:00,2026-03-05 19:00:00,integration_help,medium,5
tkt_000509,cust_00398,2026-01-23 00:00:00,2026-01-23 13:00:00,refund_request,high,3
tkt_000510,cust_00398,2026-03-11 00:00:00,2026-03-11 18:00:00,account_setup,high,4
tkt_000511,cust_00399,2025-11-20 00:00:00,2025-11-21 17:00:00,integration_help,medium,5
tkt_000512,cust_00399,2026-01-09 00:00:00,2026-01-09 21:00:00,payment_failure,high,3
tkt_000513,cust_00399,2025-11-14 00:00:00,2025-11-14 22:00:00,payment_failure,high,4
tkt_000514,cust_00400,2025-12-22 00:00:00,2025-12-22 14:00:00,payment_failure,high,3
tkt_000515,cust_00400,2026-02-17 00:00:00,2026-02-17 12:00:00,payment_failure,high,5
tkt_000516,cust_00400,2025-12-08 00:00:00,2025-12-08 04:00:00,payment_failure,high,4
tkt_000517,cust_00400,2025-10-30 00:00:00,2025-10-31 08:00:00,refund_request,medium,3
tkt_000518,cust_00404,2026-03-05 00:00:00,2026-03-05 20:00:00,payout_delay,high,1
tkt_000519,cust_00404,2025-09-14 00:00:00,2025-09-15 00:00:00,refund_request,high,1
tkt_000520,cust_00404,2026-01-03 00:00:00,2026-01-05 11:00:00,billing_question,medium,5
tkt_000521,cust_00405,2026-02-17 00:00:00,2026-02-19 05:00:00,billing_question,low,4
tkt_000522,cust_00406,2025-07-02 00:00:00,2025-07-02 23:00:00,payment_failure,high,3
tkt_000523,cust_00408,2026-03-15 00:00:00,2026-03-15 16:00:00,billing_question,medium,2
tkt_000524,cust_00408,2026-03-15 00:00:00,2026-03-16 23:00:00,integration_help,medium,4
tkt_000525,cust_00409,2025-12-26 00:00:00,2025-12-26 03:00:00,payout_delay,urgent,5
tkt_000526,cust_00409,2026-02-01 00:00:00,2026-02-01 23:00:00,payment_failure,high,2
tkt_000527,cust_00410,2026-03-13 00:00:00,2026-03-13 18:00:00,billing_question,medium,2
tkt_000528,cust_00410,2026-03-15 00:00:00,2026-03-16 14:00:00,billing_question,medium,4
tkt_000529,cust_00411,2026-02-06 00:00:00,2026-02-06 02:00:00,payment_failure,urgent,4
